time,date,Machine,SampleID,Remove,A,Ci,VPDleaf,Tair,Tleaf,TBlk,CO2r,CO2s,H2Or,H2Os,RHs,flow,Qin,Patm
22:03:11,20200122,Mariano,BNL17186,NO,11.7,450,1.51,28.59,29.12,28.74,674.44,659.19,23.84,25.6,64.7,499.6,999,99.18
22:04:51,20200122,Mariano,BNL17186,NO,12.7,553,1.51,28.59,29.12,28.74,799.77,783.18,23.88,25.62,64.7,499.7,999,99.18
22:06:40,20200122,Mariano,BNL17186,NO,13,737,1.5,28.56,29.06,28.74,1000.15,982.89,23.9,25.58,64.7,499.5,1000,99.18
22:08:34,20200122,Mariano,BNL17186,NO,13.2,1120,1.5,28.54,29.04,28.74,1400.19,1381.98,23.89,25.55,64.7,499.5,1000,99.18
22:10:21,20200122,Mariano,BNL17186,NO,13.4,1500,1.5,28.54,29.04,28.74,1800.05,1781.03,23.88,25.52,64.6,499.6,999,99.18
9:39:57,20200123,Lindsey,BNL17187,NO,-0.47,53.48,1.42,30.54,30.05,29,49.92,50.27,26.16,28.56,65,600.02,1800,99.73
9:38:57,20200123,Lindsey,BNL17187,NO,0.15,71.07,1.45,30.5,30.01,29.01,74.96,74.67,26.24,28.12,64.1,600.04,1800,99.73
9:37:13,20200123,Lindsey,BNL17187,NO,1.59,80.83,1.42,30.55,30.06,29.03,99.94,98.11,26.16,28.55,64.9,600.03,1800,99.73
9:36:09,20200123,Lindsey,BNL17187,NO,3.49,112.27,1.39,30.47,29.98,29.04,150.02,146.15,26.17,28.68,65.5,600.02,1800,99.74
9:33:50,20200123,Lindsey,BNL17187,NO,6.56,149.87,1.42,30.56,30.06,29.07,224.93,217.85,26.18,28.54,64.8,600.02,1800,99.74
9:32:46,20200123,Lindsey,BNL17187,NO,9.51,198.51,1.4,30.48,29.98,29.09,299.99,289.74,26.13,28.62,65.3,600.03,1800,99.74
9:30:25,20200123,Lindsey,BNL17187,NO,13.6,244.47,1.43,30.56,30.04,29.11,399.98,385.45,26.12,28.45,64.6,600.03,1800,99.73
9:43:21,20200123,Lindsey,BNL17187,YES,14.14,253.48,1.43,30.59,30.04,28.97,399.95,384.78,25.86,28.47,64.6,600.03,1800,99.73
9:29:24,20200123,Lindsey,BNL17187,YES,13.32,258.68,1.39,30.51,30,29.12,400.08,385.77,26.23,28.72,65.4,600.02,1800,99.73
10:01:22,20200123,Lindsey,BNL17187,YES,5.24,259.27,1.37,30.25,29.96,28.87,400.06,394.46,27.89,28.8,66.6,600.02,1800,99.74
9:45:46,20200123,Lindsey,BNL17187,NO,14.17,260.23,1.4,30.55,29.99,28.96,400.04,384.8,25.88,28.6,65,600.02,1800,99.73
9:42:20,20200123,Lindsey,BNL17187,YES,13.63,266.77,1.39,30.52,30,28.98,400.03,385.33,25.99,28.72,65.4,600.02,1800,99.73
9:46:49,20200123,Lindsey,BNL17187,NO,17.04,292.41,1.42,30.63,30.06,28.94,474.96,456.74,26.04,28.54,64.6,600.03,1800,99.73
9:49:13,20200123,Lindsey,BNL17187,NO,19.96,369.48,1.4,30.54,30,28.92,575.04,553.61,26.07,28.65,65.1,600.02,1800,99.73
9:50:22,20200123,Lindsey,BNL17187,NO,22.71,416.19,1.42,30.59,30.06,28.91,674.97,650.7,26.26,28.59,64.8,600.03,1800,99.73
9:52:49,20200123,Lindsey,BNL17187,NO,23.69,495.93,1.4,30.5,30.01,28.88,800.01,774.73,26.68,28.68,65.4,600.03,1800,99.73
9:54:50,20200123,Lindsey,BNL17187,NO,24.6,599.49,1.39,30.43,29.98,28.85,999.95,973.8,27.08,28.63,65.5,600.03,1800,99.73
9:57:17,20200123,Lindsey,BNL17187,NO,25.32,864.45,1.41,30.41,30.02,28.84,1400.07,1373.07,27.43,28.62,65.5,600.03,1800,99.73
9:59:18,20200123,Lindsey,BNL17187,NO,25.32,1160.44,1.39,30.32,29.97,28.84,1800,1772.9,27.69,28.67,66,600.02,1800,99.73
14:51:39,20200123,Andy,BNL17188,NO,-0.26,50.9,1.01,27.86,28.94,28.1,49.93,50.09,27.06,30.1,79.6,500.2,1799,99.49
14:49:17,20200123,Andy,BNL17188,NO,0.94,66.4,1.02,27.87,28.95,28.1,74.95,73.6,27.09,30.11,79.5,500.2,1799,99.49
14:46:55,20200123,Andy,BNL17188,NO,2.13,81.7,1.02,27.87,28.96,28.1,99.86,97.01,27.12,30.11,79.5,500.2,1799,99.49
14:44:33,20200123,Andy,BNL17188,NO,4.51,112,1.02,27.88,28.98,28.1,149.93,144.08,27.15,30.12,79.5,500.2,1799,99.49
14:42:11,20200123,Andy,BNL17188,NO,8.02,159,1.02,27.88,28.98,28.1,224.94,214.67,27.19,30.15,79.6,500.2,1799,99.48
14:39:49,20200123,Andy,BNL17188,NO,11.4,208,1.01,27.87,28.94,28.1,300,285.51,27.23,30.19,79.8,500.2,1799,99.48
14:20:13,20200123,Andy,BNL17188,YES,14.8,274,1.06,29.8,29.14,30.38,400.15,381.19,27.08,30.06,71.1,500.1,1000,99.47
14:35:05,20200123,Andy,BNL17188,YES,15.8,275,0.98,27.54,28.88,27.63,400.07,379.96,27.31,30.27,81.5,500.2,1799,99.49
14:37:27,20200123,Andy,BNL17188,NO,15.7,276,0.98,27.78,28.85,28.12,400.03,380.06,27.27,30.25,80.3,500.1,1799,99.49
14:32:01,20200123,Andy,BNL17188,YES,15.9,278,1,28.03,29.04,28.26,400.02,379.69,27.26,30.43,79.7,500.2,1799,99.49
14:58:51,20200123,Andy,BNL17188,NO,14.6,278,1.02,27.86,28.95,28.1,400.07,381.4,27.09,30.01,79.3,500.2,1799,99.49
15:21:02,20200123,Andy,BNL17188,YES,3.26,281,1.2,27.06,28.83,27.31,390.02,385.81,27.14,27.91,77.3,500.2,1801,99.5
14:56:29,20200123,Andy,BNL17188,YES,14.6,283,1,27.86,28.91,28.1,400.14,381.41,27.11,30.14,79.7,500.2,1799,99.49
14:54:07,20200123,Andy,BNL17188,YES,14.3,287,1,27.86,28.9,28.1,399.99,381.69,27.14,30.18,79.8,500.2,1799,99.49
15:01:13,20200123,Andy,BNL17188,NO,16.3,327,1.06,27.87,29.02,28.1,475.06,454.27,27.11,29.84,78.8,500.2,1800,99.5
15:04:55,20200123,Andy,BNL17188,NO,17.5,385,1.13,27.89,29.17,28.1,574.84,552.49,27.12,29.5,77.9,500.2,1800,99.5
15:08:08,20200123,Andy,BNL17188,NO,16.5,454,1.08,27.56,28.74,27.86,674.96,653.9,27.15,28.96,77.9,500.2,1799,99.49
15:10:34,20200123,Andy,BNL17188,NO,16.2,504,1.17,26.98,28.97,26.93,800.07,779.53,27.21,28.6,79.6,500.2,1799,99.49
15:13:07,20200123,Andy,BNL17188,NO,16.6,641,1.17,27.05,28.87,27.13,999.89,978.8,27.25,28.41,78.8,500.2,1800,99.5
15:15:33,20200123,Andy,BNL17188,NO,18.6,934,1.18,27.05,28.9,27.13,1400.11,1376.42,27.32,28.33,78.5,500.2,1800,99.5
15:18:41,20200123,Andy,BNL17188,NO,18.3,1240,1.19,27.02,28.85,27.13,1799.87,1776.45,27.32,28.16,78.2,500.2,1801,99.5
14:28:38,20200123,Bernie,BNL17189,NO,-0.67,54.4,0.98,27.97,29,27.9,49.94,50.6,27.88,30.58,80.3,499.9,1799,99.5
14:27:16,20200123,Bernie,BNL17189,NO,0.7,67.9,0.98,27.96,28.99,27.9,75.05,74,27.88,30.54,80.3,499.9,1800,99.49
14:25:54,20200123,Bernie,BNL17189,NO,2.03,81.4,0.98,27.95,28.98,27.9,100.08,97.37,27.88,30.52,80.2,499.9,1800,99.49
14:24:32,20200123,Bernie,BNL17189,NO,4.69,108,0.98,27.94,28.96,27.9,149.95,143.94,27.88,30.49,80.2,499.9,1800,99.49
14:23:07,20200123,Bernie,BNL17189,NO,8.63,149,0.97,27.92,28.91,27.9,225.06,214.14,27.86,30.44,80.2,499.9,1800,99.48
14:21:45,20200123,Bernie,BNL17189,NO,12.8,187,0.96,27.8,28.81,27.8,300.15,284.06,27.84,30.36,80.5,499.9,1801,99.48
14:48:22,20200123,Bernie,BNL17189,YES,4.72,226,1.21,27.42,29.12,27.12,390.01,384.05,27.83,28.55,77.4,499.9,1799,99.5
14:20:23,20200123,Bernie,BNL17189,NO,17.7,244,0.96,27.71,28.84,27.55,399.69,377.42,27.82,30.36,80.9,499.9,1801,99.48
14:18:52,20200123,Bernie,BNL17189,YES,17.8,245,0.98,27.82,28.94,27.53,400.15,377.7,27.78,30.42,80.6,499.9,1800,99.48
14:14:15,20200123,Bernie,BNL17189,YES,18.5,246,0.98,27.8,28.88,27.67,399.77,376.42,27.49,30.29,80.3,499.9,1800,99.48
14:30:24,20200123,Bernie,BNL17189,YES,17.8,250,0.97,27.97,28.96,27.9,400.22,377.85,27.85,30.54,80.2,499.9,1799,99.5
14:33:08,20200123,Bernie,BNL17189,NO,17.4,250,0.97,27.96,28.94,27.9,400.06,378.15,27.85,30.5,80.2,499.9,1799,99.5
14:31:46,20200123,Bernie,BNL17189,YES,17.6,251,0.97,27.96,28.94,27.9,400.04,377.91,27.85,30.53,80.2,499.8,1800,99.5
14:34:52,20200123,Bernie,BNL17189,NO,20.1,289,1,27.96,28.97,27.9,474.98,449.7,27.85,30.34,79.7,499.9,1799,99.5
14:36:40,20200123,Bernie,BNL17189,NO,23.1,345,1.02,27.96,29.01,27.9,575.18,546.14,27.84,30.19,79.3,499.9,1799,99.5
14:38:17,20200123,Bernie,BNL17189,NO,25.7,405,1.03,27.96,29.01,27.9,674.89,642.54,27.84,30.07,79,499.9,1799,99.5
14:39:56,20200123,Bernie,BNL17189,NO,27.9,482,1.06,27.96,29.05,27.9,799.81,764.7,27.82,29.91,78.6,499.9,1799,99.49
14:42:18,20200123,Bernie,BNL17189,NO,27.7,586,1.13,27.96,29.18,27.85,1000.13,965.26,27.8,29.46,77.4,500,1799,99.49
14:44:40,20200123,Bernie,BNL17189,NO,27.3,799,1.17,27.65,29.11,27.43,1400.07,1365.75,27.79,28.92,77.4,500,1799,99.49
14:46:38,20200123,Bernie,BNL17189,NO,27.3,1020,1.2,27.61,29.11,27.43,1799.83,1765.44,27.77,28.65,76.9,499.9,1799,99.5
14:40:49,20200123,Mariano,BNL17190,NO,0.03,48.8,0.95,27.62,28.87,27.57,50,49.83,28.03,30.53,81.9,499.7,1799,99.52
14:39:26,20200123,Mariano,BNL17190,NO,1.43,61.3,0.96,27.62,28.88,27.56,74.91,73.01,28.05,30.52,81.9,499.7,1799,99.52
14:38:04,20200123,Mariano,BNL17190,NO,2.69,75.1,0.96,27.62,28.89,27.57,99.92,96.45,28.06,30.52,81.9,499.7,1799,99.53
14:36:41,20200123,Mariano,BNL17190,NO,5.38,101,0.95,27.62,28.87,27.56,149.88,143.06,28.07,30.54,81.9,499.7,1799,99.53
14:35:04,20200123,Mariano,BNL17190,NO,9,144,0.95,27.59,28.86,27.59,225,213.64,28.06,30.53,82,499.7,1799,99.53
14:33:42,20200123,Mariano,BNL17190,NO,13,180,0.96,27.44,28.88,27.25,300,283.66,28.04,30.45,82.5,499.7,1799,99.53
14:30:56,20200123,Mariano,BNL17190,YES,18,234,1.03,27.78,29.23,27.44,400.06,377.42,28.04,30.62,81.3,499.7,1799,99.52
14:32:18,20200123,Mariano,BNL17190,YES,17.9,235,0.99,27.51,29,27.25,399.76,377.28,28.03,30.5,82.3,499.7,1799,99.53
15:01:26,20200123,Mariano,BNL17190,YES,4.43,239,1.22,27.45,29.12,27.29,389.77,384.16,27.74,28.49,77.2,499.7,1799,99.52
14:45:36,20200123,Mariano,BNL17190,NO,16.5,250,0.98,27.76,28.94,27.76,399.82,378.96,27.96,30.46,81,499.6,1800,99.52
14:42:49,20200123,Mariano,BNL17190,YES,16.9,251,0.96,27.73,28.9,27.77,400.25,378.99,28,30.53,81.3,499.7,1799,99.52
14:44:11,20200123,Mariano,BNL17190,YES,16.7,252,0.97,27.76,28.92,27.76,400.11,379.09,27.99,30.52,81.2,499.6,1799,99.52
14:27:24,20200123,Mariano,BNL17190,YES,18.1,257,1,28.43,29.2,28.71,399.86,376.89,27.82,30.85,78.9,499.8,1800,99.51
14:47:34,20200123,Mariano,BNL17190,NO,18.8,291,1,27.77,28.98,27.76,474.95,451.25,27.93,30.29,80.5,499.7,1800,99.52
14:49:55,20200123,Mariano,BNL17190,NO,21.2,352,1.03,27.77,29.01,27.76,574.9,548.19,27.89,30.11,80,499.6,1800,99.52
14:51:29,20200123,Mariano,BNL17190,NO,23.2,418,1.04,27.77,29.02,27.76,674.77,645.44,27.87,30,79.7,499.6,1800,99.52
14:53:07,20200123,Mariano,BNL17190,NO,24.8,504,1.06,27.77,29.05,27.76,800.2,768.86,27.85,29.85,79.3,499.6,1800,99.52
14:55:29,20200123,Mariano,BNL17190,NO,25,629,1.12,27.77,29.12,27.76,999.99,968.32,27.82,29.48,78.3,499.6,1800,99.52
14:57:51,20200123,Mariano,BNL17190,NO,24.5,885,1.17,27.65,29.14,27.6,1400.03,1368.95,27.76,28.96,77.5,499.6,1800,99.52
14:59:40,20200123,Mariano,BNL17190,NO,24.4,1130,1.2,27.55,29.13,27.45,1800.26,1769.21,27.72,28.66,77.2,499.7,1800,99.52
14:45:15,20200123,Derek,BNL17191,NO,-0.53,52.5,0.97,27.61,28.97,27.49,49.92,50.38,27.25,30.64,82.2,499.8,1799,99.47
14:43:51,20200123,Derek,BNL17191,NO,0.96,67.3,0.97,27.62,28.98,27.49,75.17,73.76,27.23,30.61,82.1,499.8,1799,99.47
14:42:29,20200123,Derek,BNL17191,NO,2.31,82.6,0.98,27.62,28.99,27.49,100.05,96.94,27.22,30.58,82,499.8,1799,99.47
14:41:07,20200123,Derek,BNL17191,NO,5.03,113,0.98,27.62,28.99,27.49,150.04,143.5,27.21,30.56,81.9,499.8,1799,99.47
14:39:45,20200123,Derek,BNL17191,NO,9.02,160,0.98,27.63,29,27.49,224.97,213.4,27.19,30.55,81.8,499.8,1799,99.48
14:38:23,20200123,Derek,BNL17191,NO,13.1,206,0.99,27.64,29.02,27.49,299.89,283.21,27.18,30.56,81.8,499.8,1799,99.48
15:05:28,20200123,Derek,BNL17191,YES,5.48,248,1.22,26.96,29.12,26.67,389.76,382.78,27.42,28.43,79.2,499.8,1800,99.49
14:35:39,20200123,Derek,BNL17191,YES,17.7,274,0.99,27.68,29.05,27.49,399.94,377.31,27.16,30.59,81.7,499.8,1799,99.48
14:37:01,20200123,Derek,BNL17191,NO,17.6,274,0.99,27.66,29.03,27.49,399.89,377.38,27.17,30.57,81.8,499.8,1799,99.48
14:34:17,20200123,Derek,BNL17191,YES,17.5,275,1,27.76,29.11,27.52,399.7,377.29,27.15,30.62,81.4,499.8,1799,99.48
14:31:31,20200123,Derek,BNL17191,YES,17.4,278,0.98,27.67,28.98,27.51,400.47,378.21,27.11,30.55,81.7,499.9,1799,99.48
14:50:21,20200123,Derek,BNL17191,NO,16.9,281,0.95,27.7,28.94,27.65,399.86,378.32,27.38,30.72,82,499.8,1799,99.48
14:47:37,20200123,Derek,BNL17191,YES,16.5,285,0.95,27.53,28.88,27.38,400.03,378.95,27.26,30.62,82.5,499.8,1799,99.48
14:48:59,20200123,Derek,BNL17191,YES,16.6,286,0.93,27.66,28.82,27.65,399.93,378.64,27.32,30.7,82.1,499.9,1799,99.48
14:52:09,20200123,Derek,BNL17191,NO,19.8,331,0.97,27.72,28.99,27.65,474.98,449.7,27.44,30.71,81.8,499.8,1799,99.48
14:53:54,20200123,Derek,BNL17191,NO,22.5,403,0.98,27.72,29,27.65,574.99,546.24,27.49,30.61,81.6,499.8,1799,99.48
14:55:31,20200123,Derek,BNL17191,NO,24.5,478,1,27.73,29.04,27.65,674.93,643.59,27.53,30.51,81.3,499.8,1799,99.48
14:57:01,20200123,Derek,BNL17191,NO,26,572,1.02,27.72,29.07,27.65,799.98,766.55,27.53,30.32,80.8,499.8,1799,99.48
14:59:08,20200123,Derek,BNL17191,NO,26.4,714,1.1,27.7,29.19,27.53,1000.01,965.92,27.51,29.86,79.7,499.8,1799,99.48
15:01:30,20200123,Derek,BNL17191,NO,26.4,983,1.15,27.1,29.11,26.67,1399.4,1365.37,27.45,29.08,80.4,499.8,1799,99.48
15:03:52,20200123,Derek,BNL17191,YES,25.3,1250,1.19,26.98,29.04,26.67,1799.13,1766.67,27.39,28.58,79.5,499.8,1800,99.49
16:28:49,20200123,Bernie,BNL17192,NO,-0.64,53,0.91,28.28,28.99,28.33,50.07,50.65,27.7,31.28,80.7,499.9,1800,99.49
16:27:27,20200123,Bernie,BNL17192,NO,1.01,67.5,0.92,28.29,29.02,28.33,74.98,73.5,27.7,31.25,80.6,499.9,1801,99.49
16:26:05,20200123,Bernie,BNL17192,NO,2.73,81.5,0.93,28.32,29.08,28.33,99.96,96.33,27.71,31.29,80.5,499.9,1800,99.49
16:24:28,20200123,Bernie,BNL17192,NO,5.83,111,0.94,28.36,29.13,28.33,149.99,142.46,27.71,31.29,80.3,499.9,1800,99.49
16:22:55,20200123,Bernie,BNL17192,NO,10.5,156,0.95,28.51,29.17,28.56,225.2,211.81,27.7,31.29,79.6,499.9,1800,99.49
16:21:33,20200123,Bernie,BNL17192,NO,15.1,201,0.95,28.52,29.15,28.6,299.88,280.74,27.7,31.27,79.5,499.9,1799,99.49
16:48:16,20200123,Bernie,BNL17192,YES,8.86,235,1.19,27.9,29.17,27.66,389.92,378.71,27.44,28.92,76.2,499.9,1800,99.46
16:20:09,20200123,Bernie,BNL17192,NO,21,262,0.95,28.63,29.18,28.73,399.92,373.39,27.68,31.27,79,499.9,1799,99.49
16:18:47,20200123,Bernie,BNL17192,YES,20.9,263,0.94,28.69,29.13,28.95,399.9,373.44,27.67,31.24,78.7,499.9,1799,99.49
16:33:28,20200123,Bernie,BNL17192,NO,20.7,269,0.89,28.24,28.87,28.33,399.99,373.75,27.65,31.16,80.5,499.9,1801,99.48
16:30:44,20200123,Bernie,BNL17192,YES,20.4,271,0.9,28.27,28.93,28.33,400.24,374.37,27.67,31.23,80.6,499.8,1800,99.48
16:32:06,20200123,Bernie,BNL17192,YES,20.4,271,0.89,28.25,28.89,28.33,400.19,374.28,27.66,31.2,80.6,499.8,1801,99.48
16:16:39,20200123,Bernie,BNL17192,NO,22.5,282,0.91,28.24,28.95,28.23,428.06,399.6,27.64,31.13,80.5,499.9,1800,99.49
16:35:13,20200123,Bernie,BNL17192,NO,24.3,319,0.9,28.4,28.87,28.64,474.75,444.02,27.61,31.09,79.6,499.9,1800,99.48
16:36:57,20200123,Bernie,BNL17192,NO,28.2,390,0.91,28.44,28.92,28.64,574.88,539.1,27.58,31.05,79.3,499.8,1800,99.48
16:38:33,20200123,Bernie,BNL17192,NO,30.9,466,0.93,28.46,28.95,28.64,674.73,635.38,27.56,30.97,79,499.8,1800,99.48
16:39:57,20200123,Bernie,BNL17192,NO,33.1,562,0.95,28.46,28.96,28.64,800.1,757.83,27.53,30.77,78.5,499.9,1800,99.47
16:42:19,20200123,Bernie,BNL17192,NO,33.8,708,1.02,28.47,29.08,28.64,999.74,956.38,27.49,30.33,77.3,499.8,1799,99.46
16:44:41,20200123,Bernie,BNL17192,NO,34.7,1010,1.1,28.3,29.14,28.33,1399.94,1355.12,27.44,29.69,76.5,499.9,1799,99.46
16:46:36,20200123,Bernie,BNL17192,NO,34.6,1300,1.15,28.19,29.16,28.13,1799.53,1754.74,27.4,29.21,75.7,499.9,1799,99.46
16:57:44,20200123,Mariano,BNL17193,NO,-0.01,49.3,1.02,27.87,29.11,27.96,50.19,50.05,27.65,30.43,80.3,499.4,1799,99.46
16:56:18,20200123,Mariano,BNL17193,NO,0.94,65.6,1.03,27.88,29.13,27.95,74.77,73.43,27.65,30.41,80.3,499.4,1799,99.47
16:54:56,20200123,Mariano,BNL17193,NO,2.18,80,1.03,27.88,29.13,27.96,99.98,97.08,27.66,30.42,80.3,499.4,1799,99.47
16:53:33,20200123,Mariano,BNL17193,NO,4.25,111,1.03,27.88,29.14,27.95,149.89,144.37,27.66,30.4,80.2,499.4,1799,99.47
16:51:58,20200123,Mariano,BNL17193,NO,7.27,158,1.03,27.88,29.14,27.95,224.84,215.51,27.7,30.38,80.2,499.4,1799,99.47
16:50:34,20200123,Mariano,BNL17193,NO,10.3,206,1.03,27.88,29.13,27.95,300.27,287.1,27.71,30.37,80.1,499.4,1800,99.48
16:49:12,20200123,Mariano,BNL17193,NO,13.8,273,1.03,27.95,29.13,27.96,400.15,382.48,27.73,30.37,79.9,499.4,1800,99.48
16:47:41,20200123,Mariano,BNL17193,YES,13.7,274,1.02,27.96,29.09,28.38,399.62,382.11,27.75,30.38,79.9,499.4,1800,99.48
17:18:56,20200123,Mariano,BNL17193,YES,8.45,274,1.13,27.46,29.12,27.25,389.32,378.43,27.48,29.36,79.4,499.5,1799,99.43
16:45:51,20200123,Mariano,BNL17193,NO,14.4,283,1.01,27.64,28.95,27.69,418.4,400.02,27.66,30.17,80.8,499.4,1800,99.48
17:03:22,20200123,Mariano,BNL17193,NO,13.7,283,1.01,27.86,29.04,27.96,399.95,382.38,27.52,30.37,80.2,499.3,1799,99.45
16:59:51,20200123,Mariano,BNL17193,YES,13.5,284,1.02,27.87,29.08,27.95,400.02,382.63,27.58,30.41,80.3,499.3,1799,99.46
17:01:17,20200123,Mariano,BNL17193,YES,13.6,284,1.01,27.86,29.04,27.95,399.98,382.58,27.56,30.4,80.3,499.3,1799,99.46
17:05:03,20200123,Mariano,BNL17193,NO,16.4,335,1.01,27.85,29.03,27.96,475.15,454.1,27.49,30.34,80.2,499.3,1799,99.44
17:07:08,20200123,Mariano,BNL17193,NO,18.5,416,1.02,27.86,29.04,27.96,574.87,550.99,27.45,30.3,80.1,499.3,1799,99.44
17:08:40,20200123,Mariano,BNL17193,NO,20.1,500,1.03,27.86,29.06,27.96,674.87,648.87,27.43,30.27,80,499.4,1800,99.44
17:10:13,20200123,Mariano,BNL17193,NO,21.2,611,1.03,27.86,29.08,27.96,800.06,772.35,27.41,30.23,79.8,499.4,1800,99.43
17:12:35,20200123,Mariano,BNL17193,NO,22.1,789,1.06,27.87,29.13,27.95,999.97,970.74,27.4,30.1,79.5,499.4,1800,99.44
17:14:57,20200123,Mariano,BNL17193,NO,23,1150,1.08,27.74,29.12,27.76,1399.98,1368.97,27.43,29.86,79.4,499.5,1800,99.44
17:17:19,20200123,Mariano,BNL17193,NO,23.5,1500,1.12,27.63,29.15,27.61,1800.09,1768,27.44,29.59,79.2,499.5,1799,99.43
16:51:55,20200123,Derek,BNL17194,NO,-0.45,54.4,1.11,27.37,28.91,27.3,50.01,50.44,27.18,29.12,79.2,499.8,1800,99.43
16:50:33,20200123,Derek,BNL17194,NO,0.49,67.4,1.11,27.37,28.93,27.3,75.04,74.31,27.19,29.08,79.1,499.8,1800,99.44
16:49:11,20200123,Derek,BNL17194,NO,1.31,81,1.12,27.36,28.93,27.3,100.01,98.26,27.19,29.01,78.9,499.8,1800,99.44
16:47:49,20200123,Derek,BNL17194,NO,3.15,105,1.13,27.37,28.94,27.3,149.95,145.9,27.18,28.95,78.7,499.8,1800,99.44
16:46:27,20200123,Derek,BNL17194,NO,5.78,141,1.13,27.38,28.95,27.3,224.86,217.54,27.17,28.91,78.6,499.8,1800,99.44
16:44:54,20200123,Derek,BNL17194,NO,8.35,177,1.15,27.39,28.99,27.3,300.03,289.5,27.19,28.9,78.5,499.8,1800,99.45
16:42:10,20200123,Derek,BNL17194,YES,11.5,227,1.17,27.49,29.12,27.29,399.99,385.5,27.22,28.93,78.1,499.8,1800,99.45
16:40:45,20200123,Derek,BNL17194,YES,11.5,230,1.2,27.91,29.26,27.86,399.99,385.44,27.23,29.02,76.4,499.8,1800,99.46
16:43:32,20200123,Derek,BNL17194,NO,11.5,230,1.16,27.43,29.05,27.3,400.04,385.51,27.2,28.92,78.4,499.8,1800,99.45
17:12:24,20200123,Derek,BNL17194,YES,3.22,234,1.31,27.02,29.14,26.79,389.8,385.71,27.1,27.66,76.7,499.8,1799,99.4
16:57:34,20200123,Derek,BNL17194,NO,12.4,243,1.11,27.48,28.91,27.46,400.12,384.41,27.12,29.08,78.5,499.8,1799,99.42
16:54:14,20200123,Derek,BNL17194,YES,12.6,249,1.09,27.45,28.86,27.46,400.22,384.3,27.14,29.17,78.9,499.8,1800,99.43
16:55:54,20200123,Derek,BNL17194,YES,12.6,249,1.09,27.47,28.88,27.46,400.11,384.22,27.13,29.17,78.8,499.8,1800,99.43
16:37:47,20200123,Derek,BNL17194,YES,10.3,276,1.08,27.33,28.89,27.3,400.23,387.05,27.27,29.31,79.9,499.8,1800,99.46
16:59:14,20200123,Derek,BNL17194,NO,14.8,282,1.12,27.49,28.94,27.46,475.22,456.61,27.11,29.02,78.3,499.8,1799,99.42
17:00:50,20200123,Derek,BNL17194,NO,17.6,342,1.12,27.48,28.92,27.46,575.01,552.79,27.11,29,78.3,499.8,1800,99.42
17:02:22,20200123,Derek,BNL17194,NO,19.7,413,1.12,27.49,28.91,27.46,674.99,650.05,27.11,28.99,78.3,499.8,1799,99.41
17:03:55,20200123,Derek,BNL17194,NO,21.4,502,1.13,27.49,28.93,27.46,800.02,772.87,27.1,28.91,78,499.8,1799,99.41
17:06:01,20200123,Derek,BNL17194,NO,22.2,622,1.18,27.49,29.02,27.46,999.98,971.77,27.09,28.61,77.2,499.8,1799,99.4
17:08:23,20200123,Derek,BNL17194,NO,22.3,811,1.27,27.41,29.17,27.24,1399.67,1371.46,27.07,28.09,76.2,499.8,1799,99.4
17:10:44,20200123,Derek,BNL17194,YES,21.3,966,1.29,27.06,29.1,26.79,1799.39,1772.56,27.05,27.74,76.8,499.8,1799,99.39
11:57:48,20200123,Lindsey,BNL17195,NO,-0.61,52.08,1.47,30.32,29.98,27.87,50.12,50.47,22.88,27.9,64.2,600.02,1800,99.68
11:55:07,20200123,Lindsey,BNL17195,NO,1.16,65.77,1.53,30.39,30.05,27.88,74.91,73.4,22.71,27.49,63,600.02,1800,99.69
11:54:06,20200123,Lindsey,BNL17195,NO,2.7,81.41,1.49,30.29,29.98,27.88,100.03,96.85,22.89,27.72,63.9,600.02,1800,99.69
11:51:35,20200123,Lindsey,BNL17195,NO,5.9,110.1,1.48,30.26,29.95,27.86,150.05,143.48,23.13,27.72,64,600.03,1800,99.7
11:49:56,20200123,Lindsey,BNL17195,NO,10.88,148.96,1.53,30.5,30.15,27.86,224.95,213.09,23.31,27.76,63.3,600.02,1800,99.7
12:20:10,20200123,Lindsey,BNL17195,YES,6.09,182.65,1.5,29.93,30.09,27.81,399.96,393.58,27.15,27.87,65.6,600.02,1800,99.65
11:48:54,20200123,Lindsey,BNL17195,NO,15.32,198.5,1.5,30.32,29.98,27.87,300.02,283.34,22.91,27.56,63.5,600.02,1800,99.7
11:46:27,20200123,Lindsey,BNL17195,NO,21.46,253.84,1.53,30.43,30.1,27.88,399.91,376.69,23.04,27.59,63.1,600.04,1800,99.71
12:02:44,20200123,Lindsey,BNL17195,NO,21.63,256.6,1.52,30.44,30.03,27.76,399.97,376.52,22.83,27.52,62.9,600.02,1800,99.67
11:45:26,20200123,Lindsey,BNL17195,YES,21.5,259.01,1.49,30.27,29.98,27.88,399.99,376.7,23.08,27.72,64,600.02,1800,99.71
12:01:43,20200123,Lindsey,BNL17195,YES,21.48,266.4,1.49,30.46,30.02,27.78,400.08,376.66,22.78,27.78,63.4,600.02,1800,99.68
11:59:02,20200123,Lindsey,BNL17195,YES,20.94,266.69,1.52,30.48,30.05,27.84,400.01,377.15,22.61,27.56,62.9,600.03,1800,99.68
12:05:18,20200123,Lindsey,BNL17195,NO,24.4,303.58,1.5,30.33,29.98,27.72,475.05,448.67,23.33,27.63,63.6,600.02,1800,99.67
