SampleID,obs,time,elapsed,date,hhmmss,averaging,scientist,site,tree_tag,tree_id,species,branch_number,leaf_number,leaf_position,is_compound,curve_number,data_qc,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,FALSE.,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,Adyn.MN,Adyn.SLP,Adyn.SD,Adyn.OK,Asty.MN,Asty.SLP,Asty.SD,Asty.OK,ΔCO2.MN,ΔCO2.SLP,ΔCO2.SD,ΔCO2.OK,Ci.MN,Ci.SLP,Ci.SD,Ci.OK,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,VPDleaf.MN,VPDleaf.SLP,VPDleaf.SD,VPDleaf.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,A.MN,A.SLP,A.SD,A.OK,uni_id
2022-10-10-T11B1L1,3,1665449195,346.5,20221010 20:46:34,20:46:34,1,Maquelle,bci,tower,T11,NA,b1,l1,3,NA,NA,ok,1665449187,0.006666548,6.666547963,15.36584204,279.0886274,210.5846928,20.99682472,27.82716499,0.424290691,2.922089503,0.392796913,0.248132571,321.5157299,32.17633269,31.0236871,4.517474875,60.43378753,2.888086997,4.778927674,1.629387878,-293.9947652,156.044182,12.05339553,195.6185423,0,0,1,0,51804,2000.001935,1681.201326,0.840599849,0.160757709,6,0.5,0: Broadleaf,2,1665449187,279.0886452,299.7572581,28.96566129,21.19867742,277.8282903,28.97751613,500.0741935,99.60793548,0.099334032,32.01421935,31.0236871,999.9,0,0,9996.728065,0,28.16097419,-20.66857097,287.4137097,306.2491613,7.767003226,299.7572581,21.19867742,2.88521129,2.111553871,23.37983871,18.30661935,2000.001935,0.980005677,0.019994645,0,2.574354839,0,18866.75484,17412.36129,39.44106452,40.312,39.375,38.812,39.683,1960.011935,39.99,0,1665449194,0,1665449157,20:45:57,1665449145,1665449157,5,0.13,-0.004,1.308,0.02,299,21,0.08,0.01,0,0,0,-1,0,0,0,-1,-20.67691935,0.65175,0.072581333,1,210.6473957,-6.741417026,0.507956674,0,7.791487805,-0.566414216,0.063239257,0,1.628953635,0.040598059,0.00322909,1,3,5,03-mai,2.94447,2.8012,0.0663206,0.0703964,0.123507,0.0993307,19271,20128.6,23991.7,25186.9,33653.8,36223.5,43734.9,46562.7,1.99545,1.9082,0.0728294,0,29.8148,999.9,70.7,30.5,31.1206,64.3724,20.9776,1,0.222144,-0.203796,20.3255,5.22103,11.9023,5.00525,3.29183,9999,9999,9999,999.9,1.85944,1.8544,1.8576,1.85603,1.85486,1.85455,1.85315,1.85632,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,1.26,-0.0112,0.449854443,0.003420174,-1.94E-06,4.55E-10,-0.065003571,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,0.8,0.6,0.789795,2.30347,1.4978,2.30347,1.54785,2.37061,34.5321,15.0251,18,505.05,514.742,30.5789,30.0248,30.0001,29.7795,29.8655,15.8274,36.8093,53.1989,30.5876,300,21.2064,101.14,100.911,NA,15.37146202,-0.366579596,0.051559161,1,T11b1l1
2022-10-10-T11B1L1,4,1665449298,450,20221010 20:48:18,20:48:18,1,Maquelle,bci,tower,T11,NA,b1,l1,3,NA,NA,ok,1665449290,0.006451511,6.45151055,8.632301515,188.1072567,147.5237635,14.70961575,18.75620171,0.40833257,2.923304312,0.379086982,0.23938218,321.5205415,32.16424229,31.02135333,4.516873894,60.5579833,2.882918738,4.760592379,1.633955156,-284.5116153,145.7747894,11.25157504,194.0352907,0,0,1,0,51752,2000.031,1681.22583,0.840599886,0.160757779,6,0.5,0: Broadleaf,2,1665449290,188.1072667,199.9211667,28.91299333,21.39575333,187.1283,28.92047333,500.0488,99.61138,0.098764327,31.94631333,31.02135333,999.9,0,0,10003.316,0,28.29333333,-11.81387,193.7079,204.2921333,7.517226,199.9211667,21.39575333,2.880062,2.131261333,23.35022667,18.45472667,2000.031,0.980005667,0.01999463,0,2.674466667,0,18813.93333,17412.61333,39.562,40.437,39.5,38.9433,39.812,1960.038667,39.993,0,1665449298,0,1665449263,20:47:43,1665449256,1665449263,6,-0.046,0.004,1.009,0.024,199,21,0.17,0.01,0,0,0,-1,0,0,0,-1,-11.85743871,1.555117742,0.155874606,0,147.4443579,1.666012162,0.538975971,1,7.495331463,0.248132404,0.074779851,0,1.632140792,0.085261605,0.006209761,1,2,5,02-mai,2.94444,2.8009,0.0472597,0.0499241,0.123252,0.0999021,19666,20572.5,23993.7,25187.9,33665.7,36201.7,43738.6,46565.4,1.99478,1.9069,0.0691041,0,29.8764,999.9,70.4,30.7,31.3445,64.3224,20.8293,1,0.223316,-0.131743,20.3247,5.21415,11.9027,5.00405,3.2912,9999,9999,9999,999.9,1.85944,1.8544,1.8576,1.85601,1.85486,1.85454,1.85312,1.85636,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,0.979,-0.0066,0.403811696,0.003420174,-1.94E-06,4.55E-10,-0.061036846,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,0.7,0.6,0.583496,2.30469,1.4978,2.30347,1.54785,2.40845,34.7379,14.9989,18,504.816,514.074,30.3294,30.03,30.0001,29.8018,29.8911,11.7208,36.3965,49.9644,30.3294,200,21.3665,101.148,100.916,NA,8.669273699,-1.281913498,0.128994728,0,T11b1l1
2022-10-10-T11B1L1,5,1665449419,570.5,20221010 20:50:18,20:50:18,1,Maquelle,bci,tower,T11,NA,b1,l1,3,NA,NA,ok,1665449411,0.006318835,6.318834953,1.9188438,96.89220423,86.12013513,8.58687668,9.660939426,0.394596003,2.922856066,0.367210394,0.231808408,321.5175628,32.17495707,30.99891613,4.511099516,60.13145685,2.858764286,4.754190961,1.652335229,-278.6606214,145.5437236,11.23290612,199.6335712,0,0,1,0,51732,2000.013226,1681.210826,0.840599854,0.160757718,6,0.5,0: Broadleaf,2,1665449411,96.89220645,99.92877097,28.67132903,21.30793226,96.00407097,28.67574516,500.1223548,99.6083129,0.099806068,31.92255161,30.99891613,999.9,0,0,10001.06516,0,31.12329032,-3.036564194,99.75223548,102.1043548,7.363409677,99.92877097,21.30793226,2.855903871,2.122446452,23.2108,18.38860323,2000.013226,0.980006097,0.019994181,0,2.640548387,0,18976.18065,17412.44839,39.687,40.5863871,39.62093548,39.08232258,39.933,1960.028065,39.99064516,0,1665449419,0,1665449374,20:49:34,1665449355,1665449374,7,0.173,0.001,0.897,0.025,100,21,0.32,0.02,0,0,0,-1,0,0,0,-1,-3.038168667,-0.134282002,0.031706571,1,86.1317296,-1.232267245,0.160796128,1,7.369336,-0.089378386,0.020691853,1,1.651783779,0.071418421,0.00537455,1,5,5,05-mai,2.94448,2.80098,0.02546,0.0263588,0.122681,0.0995593,20116.3,21083.6,23994.4,25189.2,33688,36216.1,43740.2,46567.4,1.99525,1.90447,0.0729039,0,29.8201,999.9,70,30.8,31.3426,64.2324,21.1579,1,0.225404,-0.115771,20.3247,5.21954,11.9023,5.0049,3.29188,9999,9999,9999,999.9,1.85947,1.85441,1.8576,1.85607,1.85486,1.85455,1.85317,1.85638,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,0.888,-0.004,0.577250926,0.003420174,-1.94E-06,4.55E-10,-0.059662487,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,1.1,0.7,0.367432,2.32544,1.4978,2.30347,1.54785,2.44263,34.8985,14.9726,18,505.297,512.664,30.9563,30.043,30.0002,29.8274,29.9192,7.40165,36.7822,46.3342,30.9032,100,21.3481,101.152,100.921,NA,1.917363303,0.144927702,0.028643599,1,T11b1l1
2022-10-10-T11B1L1,6,1665449541,692.4000001,20221010 20:52:20,20:52:20,1,Maquelle,bci,tower,T11,NA,b1,l1,3,NA,NA,ok,1665449533,0.006179057,6.179056852,-1.367466105,51.23264491,55.81114275,5.565139409,5.108600132,0.384881882,2.923760234,0.358787702,0.226439177,321.5140794,32.20738693,30.99824333,4.510926466,60.10924526,2.857097965,4.753175576,1.653828501,-272.4964072,145.1002933,11.19497417,205.3129397,0,0,1,0,51865,1999.993667,1681.194209,0.840599766,0.160757549,6,0.5,0: Broadleaf,2,1665449533,51.23264333,49.97192333,28.65299333,21.45261667,50.45502667,28.65731667,500.1412,99.61372333,0.100045893,31.91878,30.99824333,999.9,0,0,10005.68367,0,31.31433333,1.260706667,52.74391333,51.06745667,7.200381333,49.97192333,21.45261667,2.854230667,2.136975333,23.20113667,18.4975,1999.993667,0.9800073,0.01999308,0,2.477966667,0,19222.33667,17412.29333,39.79546667,40.687,39.7206,39.1746,40,1960.011667,39.98433333,0,1665449540,0,1665449488,20:51:27,1665449476,1665449488,8,0.033,0,0.773,0.025,50,21,0.4,0.01,0,0,0,-1,0,0,0,-1,1.263769,-0.423474527,0.032582886,1,55.83414277,-1.547742836,0.126947054,1,7.20851725,-0.147941426,0.014840778,1,1.653813702,0.014120178,0.001801058,1,5,5,05-mai,2.94449,2.80145,0.0136155,0.013435,0.122789,0.100193,20361.9,21365.2,23995.8,25191.4,33685.4,36192,43742.9,46570.2,1.99555,1.90315,0.073351,0,29.7916,999.9,69.6,31,31.5216,63.9423,21.5345,1,0.224982,-0.660635,20.3239,5.21744,11.9033,5.005,3.2918,9999,9999,9999,999.9,1.85945,1.85443,1.85762,1.85608,1.85486,1.85455,1.85318,1.85638,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,0.778,-0.0042,0.609916633,0.003420174,-1.94E-06,4.55E-10,-0.059697915,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,1.1,0.9,0.26001,2.37549,1.4978,2.30347,1.54785,2.2876,35.0594,14.9376,18,505.555,511.873,30.9301,30.0404,30,29.8376,29.932,5.24262,36.1302,42.4307,30.9295,50,21.3991,101.158,100.928,NA,-1.373006046,0.347721191,0.027684032,1,T11b1l1
2022-10-10-T11B1L1,7,1665449700,851.9000001,20221010 20:55:00,20:55:00,1,Maquelle,bci,tower,T11,NA,b1,l1,3,NA,NA,ok,1665449692,0.005850034,5.850033609,19.47189783,373.9867441,273.2328629,27.24528537,37.29191087,0.359016772,2.923092465,0.336195603,0.212051643,321.5206123,32.29911813,31.01676333,4.515692101,59.82595006,2.844628406,4.754840338,1.671063694,-257.9864822,143.1230209,11.04628721,217.7034383,0,0,1,0,51795,2000.024667,1681.22107,0.840600168,0.160758323,6,0.5,0: Broadleaf,2,1665449692,373.9867667,399.9706667,28.52772333,21.70999,372.4847667,28.53014,500.1497,99.61456,0.099965863,31.92496333,31.01676333,999.9,0,0,10001.78733,0,30.37864333,-25.98385667,384.9690667,408.8468333,6.817744333,399.9706667,21.70999,2.841776667,2.162630333,23.12878667,18.68812667,2000.024667,0.9799937,0.020006323,0,2.800166667,0,18501.34333,17412.52667,39.90186667,40.812,39.8204,39.312,40.125,1960.013,40.01166667,0,1665449700,0,1665449614,20:53:34,1665449606,1665449614,9,-0.137,0.001,1.558,0.026,400,21,0.11,0.01,0,0,0,-1,0,0,0,-1,-25.99058387,0.283829032,0.055463898,1,273.3559966,-7.594171788,0.622318444,0,6.841225854,-0.467283345,0.048111154,0,1.670965407,0.014798502,0.001386747,1,3,5,03-mai,2.94462,2.80102,0.0839001,0.0884072,0.122398,0.101379,18912.2,19742.3,23996.8,25191.8,33704.6,36149.1,43744.5,46572.5,1.99518,1.90268,0.070557,0,29.8587,999.9,69,31.2,31.6065,64.1723,20.9375,1,0.225744,-0.291855,20.325,5.22163,11.9029,5.00555,3.29185,9999,9999,9999,999.9,1.85948,1.85449,1.85762,1.85608,1.85488,1.85456,1.85319,1.85638,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,1.502,-0.0023,0.473461902,0.003420174,-1.94E-06,4.55E-10,-0.058643167,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,1.6,1.4,1.01196,2.30347,1.4978,2.30225,1.54785,2.3999,35.2671,14.8588,18,505.448,511.702,30.4622,30.0485,30.0003,29.853,29.95,20.2985,35.0107,37.2811,30.4563,400,21.9122,101.162,100.932,NA,19.47457709,-0.073730715,0.045529414,1,T11b1l1
2022-10-10-T11B1L1,8,1665449821,972.9000001,20221010 20:57:01,20:57:01,1,Maquelle,bci,tower,T11,NA,b1,l1,3,NA,NA,ok,1665449813,0.004931337,4.931337407,25.97117792,565.4887764,406.1708304,40.50058103,56.38667845,0.298679813,2.923003857,0.282701138,0.178052563,321.5157411,32.46668811,31.02085484,4.516745533,60.00244848,2.841562551,4.735744328,1.675182982,-217.4719796,131.2789667,10.12912071,245.4518489,0,0,1,0,51795,1999.994516,1681.195713,0.840600161,0.160758311,6,0.5,0: Broadleaf,2,1665449813,565.4888065,599.9911613,28.49736452,22.74996129,563.5518065,28.47336452,500.1361935,99.61326129,0.099908642,31.85392258,31.02085484,999.9,0,0,10001.41194,0,27.93122903,-34.57247419,581.9887097,613.9586129,5.721387742,599.9911613,22.74996129,2.836122581,2.266196129,23.09585161,19.4380871,1999.994516,0.979993484,0.020006532,0,2.380096774,0,18711.27097,17412.27097,39.99187097,40.875,39.929,39.375,40.187,1959.983871,40.01064516,0,1665449821,0,1665449847,20:57:27,1665449842,1665449847,10,0.014,0,1.937,0.024,600,23,0.06,0.02,0,0,0,-1,0,0,0,-1,-34.59908,1.658936596,0.130890337,0,404.8132657,-3.575029616,0.585468826,0,5.75051125,-0.534302477,0.053167547,0,1.677976106,-0.011555163,0.001154127,1,1,5,01-mai,2.94432,2.8015,0.114147,0.119018,0.122232,0.104588,18288.1,19078.7,23997.3,25191.1,33712.4,36019.6,43744.9,46571.3,1.99415,1.90348,0.071805,0,29.8435,999.9,68.6,31.3,31.6057,64.1623,21.4303,1,0.227652,-0.159205,20.325,5.22088,11.9042,5.0053,3.29188,9999,9999,9999,999.9,1.85949,1.85452,1.85763,1.85608,1.85489,1.85455,1.85322,1.85638,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,1.937,0.024,0.473461902,0.003420174,-1.94E-06,4.55E-10,-0.058643167,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,3.6,3.5,1.40625,2.29614,1.4978,2.30225,1.54785,2.46826,35.4291,14.8325,18,504.969,512.416,30.2317,30.0716,30.0002,29.8709,29.9705,28.1529,31.5324,33.0721,30.2246,600,22.7482,101.163,100.929,NA,26.08022519,-1.17747735,0.099135539,0,T11b1l1
2022-10-10-T11B1L1,9,1665449995,1146.4,20221010 20:59:54,20:59:54,1,Maquelle,bci,tower,T11,NA,b1,l1,3,NA,NA,ok,1665449987,0.00356059,3.560589665,28.4971874,762.4960336,517.2488213,51.57771029,76.0326518,0.207544329,2.922890824,0.199691003,0.125487708,321.5116314,32.7142405,31.04429667,4.522785185,59.70611447,2.810184088,4.706693967,1.712601097,-157.0220042,110.4743577,8.520645663,283.4846306,0,0,1,0,51759,1999.969,1681.17426,0.840600159,0.160758307,6,0.5,0: Broadleaf,2,1665449987,762.4960667,799.9396333,28.18202667,24.03095,760.3281667,28.17674333,500.1466333,99.61547,0.100001883,31.74537,31.04429667,999.9,0,0,10000.545,0,26.39049333,-37.44349333,784.6079333,819.6362667,4.151074333,799.9396333,24.03095,2.807365667,2.393855333,22.92745667,20.32221667,1999.969,0.9799937,0.020006323,0,2.342866667,0,18429.11667,17412.02333,40.062,40.9832,40,39.4706,40.25,1959.959,40.01,0,1665449995,0,1665449924,20:58:43,1665449842,1665449910,11,0.014,0.005,1.937,0.028,600,23,0.06,0.02,0,0,0,-1,0,0,0,-1,-37.46244667,2.122214016,0.165574088,0,517.6584871,-19.35996433,1.643519895,0,4.19353675,-0.798244841,0.078208574,0,1.713125579,-0.021742556,0.001810908,1,1,5,01-mai,2.94466,2.80106,0.14029,0.144841,0.121461,0.108941,17747.2,18517.2,23996.2,25188.5,33742.3,35841.6,43743.9,46567.4,1.99227,1.90397,0.0772253,0,29.7866,999.9,68.2,31.5,31.7786,64.1722,20.7252,1,0.231486,0.18061,20.325,5.21759,11.9027,5.0052,3.29188,9999,9999,9999,999.9,1.85953,1.85455,1.85776,1.85611,1.85497,1.85457,1.85325,1.85639,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,2.168,0.0052,0.487863419,0.003420174,-1.94E-06,4.55E-10,-0.053260175,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,2.5,1.4,1.77979,2.30225,1.4978,2.30103,1.54785,2.33276,35.6148,14.7449,18,504.196,513.142,29.78,30.121,30.0003,29.9171,30.0166,35.6534,27.4478,30.4577,29.7497,800,24.2073,101.16,100.92,NA,28.52874834,-1.519378371,0.126609387,0,T11b1l1
2022-10-10-T11B1L1,10,1665450145,1296.4,20221010 21:02:24,21:02:24,1,Maquelle,bci,tower,T11,NA,b1,l1,3,NA,NA,ok,1665450137,0.002489745,2.489745323,27.71760513,963.8658711,624.3664957,62.26374943,96.11967251,0.143202294,2.922326948,0.139414979,0.087466294,321.5155165,32.82904853,30.98963871,4.508713784,59.89503521,2.79300604,4.663167874,1.715707743,-109.7977687,93.26718168,7.187138522,312.172068,0,0,1,0,51855,1999.993226,1681.194619,0.840600157,0.160758303,6,0.5,0: Broadleaf,2,1665450137,963.8659032,999.9956452,28.00761935,25.10449677,961.4510968,27.99735161,500.1539032,99.62282581,0.10025329,31.58162903,30.98963871,999.9,0,0,9996.58871,0,30.03443548,-36.1294,991.6393226,1025.745806,2.903119032,999.9956452,25.10449677,2.790198065,2.500980645,22.82620323,21.03287742,1999.993226,0.979995032,0.020005035,0,2.390870968,0,18268.0129,17412.25161,40.187,41.09654839,40.10264516,39.61280645,40.375,1959.982903,40.01032258,0,1665450145,0,1665450071,21:01:11,1665450071,1665450066,12,0.025,0.004,2.448,0.028,1000,24,0.05,0.03,0,0,0,-1,0,0,0,-1,-36.14745333,4.341485206,0.329623755,0,624.2861654,8.690384606,1.163740506,0,2.91225275,-0.230029531,0.023257715,0,1.715716527,0.002024318,0.000668349,1,1,5,01-mai,2.94431,2.80119,0.163632,0.167503,0.120742,0.112044,17263.7,18023.7,23994.6,25185.2,33769,35713.6,43741.6,46562.9,1.99005,1.90435,0.0754371,0,29.7496,999.9,67.9,31.7,31.9956,64.2622,21.5184,1,0.237348,-0.0369799,20.3252,5.22103,11.9024,5.0054,3.29198,9999,9999,9999,999.9,1.85953,1.85453,1.85769,1.85608,1.85495,1.85456,1.85324,1.85638,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,2.415,0.0105,0.513409606,0.003420174,-1.94E-06,4.55E-10,-0.049419968,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,1.2,1.3,2.13989,2.27661,1.4978,2.30103,1.54785,2.48169,35.7544,14.7012,18,503.326,513.916,29.7431,30.1921,30.0001,29.9781,30.0785,42.8441,24.4287,28.9684,29.7307,1000,25.1877,101.154,100.909,NA,27.76597853,-3.162118217,0.251956014,0,T11b1l1
2022-10-10-T11B1L1,11,1665450225,1376.4,20221010 21:03:44,21:03:44,1,Maquelle,bci,tower,T11,NA,b1,l1,3,NA,NA,ok,1665450217,0.001941069,1.94106909,27.89896126,1163.774258,726.4403416,72.44396551,116.0569112,0.110738471,2.923070878,0.108459521,0.067988049,321.5152919,32.91292085,30.98222581,4.506808311,59.97207584,2.787336401,4.647723731,1.71947191,-85.60114689,85.25288931,6.565755564,327.7327899,0,0,1,0,51887,1999.991935,1681.193526,0.840600152,0.160758294,6,0.5,0: Broadleaf,2,1665450217,1163.77429,1199.954194,27.95034194,25.68676452,1161.19129,27.92634194,500.1328065,99.62467419,0.099916194,31.52320968,30.98222581,999.9,0,0,10000.64871,0,33.85420968,-36.17890645,1197.221935,1231.589677,2.250282903,1199.954194,25.68676452,2.78322,2.559036129,22.7849,21.40690968,1999.991935,0.979995419,0.020004661,0,2.629419355,0,18235.43871,17412.23871,40.25,41.125,40.125,39.663,40.429,1959.981935,40.01,0,1665450224,0,1665450258,21:04:17,1665450258,1665450245,13,-0.03,0.002,2.583,0.024,1200,26,0.07,0.06,0,0,0,-1,0,0,0,-1,-36.24157742,3.887424194,0.295154597,0,724.7813747,-48.31769283,3.872591293,0,2.279970732,-0.5156423,0.051630799,0,1.721848561,-0.042454354,0.003093868,1,1,5,01-mai,2.94432,2.80087,0.184334,0.187873,0.120667,0.11412,16833.9,17580.3,23991.6,25182.5,33769.2,35627.2,43737.1,46558.5,1.98918,1.90453,0.0765175,0,29.7125,999.9,67.8,31.8,32.1296,64.0922,20.5008,1,0.24265,-0.116947,20.3243,5.214,11.9024,5.0044,3.29125,9999,9999,9999,999.9,1.85951,1.85455,1.85773,1.85611,1.85496,1.85459,1.85324,1.85638,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,2.583,0.024,0.513409606,0.003420174,-1.94E-06,4.55E-10,-0.049419968,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,2.6,2.6,2.48779,2.29736,1.4978,2.30103,1.54785,2.30591,35.8477,14.6486,18,503.154,514.437,29.6824,30.2444,30.0003,30.0245,30.1262,49.7892,22.1715,28.2249,29.6997,1200,25.7416,101.143,100.899,NA,27.96089427,-2.743545248,0.203292254,0,T11b1l1
2022-10-10-T11B1L1,12,1665450386,1537.4,20221010 21:06:25,21:06:25,1,Maquelle,bci,tower,T11,NA,b1,l1,3,NA,NA,ok,1665450378,0.001360448,1.360447767,25.19509091,1467.321584,891.9626563,88.95568213,146.3363869,0.075441212,2.923336991,0.074376093,0.046579502,321.5173513,33.06906415,31.07561613,4.530865441,59.65501491,2.773455874,4.64915796,1.757409567,-59.99574654,71.39820074,5.500913383,338.4207188,0,0,1,0,51914,2000.004839,1681.204365,0.840600149,0.160758287,6,0.5,0: Broadleaf,2,1665450378,1467.321613,1499.942258,27.80956774,26.22286452,1464.193226,27.79171613,500.1367419,99.63023226,0.10004401,31.52864194,31.07561613,999.9,0,0,10001.60968,0,36.77037419,-32.62060645,1509.294839,1540.333548,1.586711613,1499.942258,26.22286452,2.770674839,2.61259,22.71039355,21.74542581,2000.004839,0.97999571,0.020004381,0,2.421741935,0,18093.68065,17412.34194,40.312,41.187,40.187,39.71341935,40.437,1959.994839,40.01,0,1665450385,0,1665450322,21:05:22,1665450321,1665450322,14,0.361,0.004,3.15,0.028,1500,26,0.09,0.06,0,0,0,-1,0,0,0,-1,-32.62060645,4.066262903,0.308576348,0,892.5049808,-120.7803005,8.939272486,0,1.605585366,-0.485378467,0.048387656,0,1.757348777,0.028328087,0.002611838,1,1,5,01-mai,2.94426,2.8011,0.212233,0.2151,0.120143,0.115678,16253.4,16986.4,23986.1,25177.2,33783.6,35558.4,43728.4,46549.3,1.9873,1.9033,0.0838935,0,29.707,999.9,67.7,32,32.446,63.9223,21.1619,1,0.253793,0.62387,20.3231,5.22178,11.9023,5.0057,3.292,9999,9999,9999,999.9,1.85947,1.85455,1.85771,1.85608,1.85493,1.85456,1.85325,1.85638,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.13,0.0179,0.846721317,0.003420174,-1.94E-06,4.55E-10,-0.043104472,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,1.1,1.1,2.98706,2.27295,1.4978,2.30103,1.54785,2.42798,35.9879,14.5873,18,502.848,514.494,29.3518,30.3573,30.0005,30.1324,30.2324,59.8107,21.0185,27.7243,29.3089,1500,26.4255,101.122,100.879,NA,25.20457563,-2.772411693,0.205481023,0,T11b1l1
2022-10-10-T11B1L1,13,1665450738,1889.9,20221010 21:12:18,21:12:18,1,Maquelle,bci,tower,T11,NA,b1,l1,3,NA,NA,ok,1665450730,0.000806782,0.806782488,21.78387635,1971.957642,1142.211142,113.9235339,196.6820099,0.044751483,2.924150367,0.044374454,0.027767643,321.51433,33.15564669,31.04088,4.521904463,59.87806437,2.774849466,4.634166945,1.747054997,-35.57910773,67.93158025,5.230007725,359.0968102,0,0,1,0,51946,1999.985667,1681.18828,0.840600164,0.160758317,6,0.5,0: Broadleaf,2,1665450730,1971.957667,1999.999667,27.82097667,26.88003333,1968.744333,27.80724,500.1387333,99.63959333,0.09987662,31.47179,31.04088,999.9,0,0,10005.313,0,44.74697,-28.04174,2028.39,2055.246,0.940943033,1999.999667,26.88003333,2.772071,2.678314667,22.71870333,22.15268333,1999.985667,0.9799946,0.020005453,0,2.731066667,0,17968.95,17412.18667,40.312,41.229,40.25,39.75,40.4874,1959.975,40.01066667,0,1665450738,0,1665450487,21:08:07,1665450487,1665450465,15,-0.327,-0.004,3.245,0.021,2000,27,0.14,0.07,0,0,0,-1,0,0,0,-1,-28.04851613,0.622354839,0.075403269,1,1141.771697,0.746482523,2.080632674,1,0.942067829,-0.019769895,0.002629883,1,1.746780877,0.017314215,0.00178956,1,5,5,05-mai,2.94406,2.80103,0.251806,0.253939,0.12022,0.117423,15434.2,16142.4,23984.1,25174.3,33779.9,35485,43725.6,46543.1,1.98525,1.90115,0.0944361,0,29.5179,999.9,67.4,32.3,32.8532,63.7523,21.2861,1,0.261258,0.126351,20.3251,5.21744,11.903,5.00525,3.292,9999,9999,9999,999.9,1.85953,1.85455,1.85764,1.85609,1.85498,1.85455,1.85331,1.85639,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.22,0.0137,0.518693087,0.003420174,-1.94E-06,4.55E-10,-0.04713352,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,4.2,4.6,3.76831,2.25098,1.4978,2.2998,1.54785,2.43774,36.2224,14.4648,18,502.709,514.217,29.7007,30.478,30.0001,30.2766,30.3743,75.4304,20.5347,26.2246,29.647,2000,26.8488,101.114,100.866,NA,21.79459085,-0.449352336,0.058011558,1,T11b1l1
