MACHINE,Cultivar,Rep,Date,"Temp from ""termometer""",Tleaf,Photo,Ci,CO2S,Cc,Tleaf Mean ,Cond,FCnt,DCnt,Fo,Fm,Fo',Fm',Fs,Fv/Fm,Fv'/Fm',PhiPS2,Adark,RedAbs,BlueAbs,%Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn@Fs,PS2/1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,TotalCV,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Fv,PARabs,Fv',qP_Fo,qN_Fo,,,,
USDA,88351,,07_24_2015,,26.33102989,3.090169238,83.94718699,98.26888275,202.1425444,,0.422408894,5,5,108.4000015,651,291.4736328,421.5231934,384.2367249,0.833486941,0.308522906,0.088456505,-1,0.87,0.92,7.853507042,0.873926754,0.00267215,0.286709685,0.638275319,0.544399004,1751.572998,0.5,67.70224296,6.027397748,1.438847866,26.33102989,2,4.644859791,1,9.289719582,23.22492599,26.33102989,20.99589539,100.1082001,98.26888275,17.23803711,20.18781662,59.80878448,70.04328156,400.417572,1751.480591,4.158339977,99.1723938,11.07027721,-1.257399082,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.037171669,2.00208786,0.006027398,299.4810299,296.374926,280.2368883,-0.083763414,3.440921965,34.69636896,14.50855234,24.77797794,3.137831615,0.404037095,2.0020741,1.135757515,0.25411192,8.325243487,0.854260114,58.87435049,97.81981339,0.018598656,542.5999985,1530.665747,130.0495605,0.11907923,0.422920765,,,,
USDA,88351,,07_24_2015,,26.23044586,-0.190416798,49.64695479,50.09408188,124.593429,,0.445001577,6,6,108.4000015,651,298.1591797,417.7908325,389.6233215,0.833486941,0.286343413,0.067420127,-1,0.87,0.92,7.853507042,0.873926754,0.000528821,0.235451992,0.660947243,0.55819599,1751.720825,0.5,51.60591685,6.213585001,1.411528903,26.23044586,2,4.644859791,1,9.289719582,23.21250153,26.23044586,20.98854828,50.15444183,50.09408188,17.21481705,20.25547791,59.77998734,70.33895111,400.4212341,1751.772461,3.657182932,99.18386841,10.31504726,-1.261633158,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.043441664,2.002106171,0.006213585,299.3804459,296.3625015,280.2835875,-0.112291691,3.420545558,34.48691418,14.23143628,24.72147369,3.127259031,0.424659299,2.009016655,1.118242376,0.267167679,4.924177031,0.991074253,59.51199687,50.12175362,-0.002260911,542.5999985,1530.92082,119.6316528,0.091041841,0.429799425,,,,
USDA,88351,,07_24_2015,,26.03721428,18.08396836,316.4954835,389.6182556,746.0287878,,0.463243056,7,7,108.4000015,651,293.5739746,435.5857239,382.2417603,0.833486941,0.326024802,0.122464903,-1,0.87,0.92,7.853507042,0.873926754,0.012464998,0.375630635,0.602682124,0.494539339,1751.906006,0.5,93.74918154,6.288222247,1.374830842,26.03721428,2,4.644859791,1,9.289719582,23.14242172,26.03721428,20.92344475,399.8746033,389.6182556,17.16030884,20.23759842,59.83239365,70.56189728,400.4149475,1751.868286,4.025260448,99.16518402,15.0547781,-1.265888453,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.01873157,2.002074738,0.006288222,299.1872143,296.2924217,280.2989195,-0.119612566,3.381696014,34.10164613,13.86404771,24.589818,3.102745468,0.441240088,2.006865171,1.095880297,0.277670934,31.38533286,0.812322007,60.19445069,386.9902584,0.028128732,542.5999985,1531.004564,142.0117493,0.163038788,0.397003827,,,,
USDA,88351,,07_24_2015,,26.12732124,20.63056018,497.8542659,587.4839478,1193.059264,,0.445573328,8,8,108.4000015,651,291.8283691,437.9698792,383.869812,0.833486941,0.333679362,0.12352463,-1,0.87,0.92,7.853507042,0.873926754,0.014132967,0.3701896,0.593115109,0.486403588,1751.35144,0.5,94.53048878,6.164247846,1.398534591,26.12732124,2,4.644859791,1,9.289719582,23.18617439,26.12732124,20.96583557,599.597229,587.4839478,17.16411591,20.18087769,59.6872673,70.17788696,400.419281,1751.295288,4.147344589,99.1646347,16.76605415,-1.253250957,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,0.036103353,2.002096405,0.006164248,299.2773212,296.3361744,280.2072398,-0.100327419,3.399763955,34.28403649,14.10315881,24.65674782,3.11518636,0.425179941,2.001229364,1.113956996,0.267497402,49.36953641,0.847434671,59.6476383,584.4858749,0.021053788,542.5999985,1530.503806,146.14151,0.164153555,0.392609881,,,,
USDA,88351,,07_24_2015,,26.30062675,22.28326634,676.3720353,786.3999634,1635.221922,,0.399513633,9,9,108.4000015,651,291.206543,435.8950195,381.7478027,0.833486941,0.331934227,0.124220774,-1,0.87,0.92,7.853507042,0.873926754,0.015212535,0.374233098,0.597856843,0.493478867,1751.318359,0.5,95.06143613,5.762371877,1.451181261,26.30062675,2,4.644859791,1,9.289719582,23.21750259,26.30062675,20.99590111,799.7932129,786.3999634,17.18050575,20.00108528,59.6363678,69.42706299,400.4225464,1751.327148,4.136834621,99.17314148,17.91482162,-1.241357088,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.041639991,2.002112732,0.005762372,299.4506268,296.3675026,280.2123375,-0.036098338,3.434751721,34.63389049,14.63280521,24.75906467,3.134289256,0.383040591,1.98357046,1.150718795,0.240827805,67.07793955,0.860086555,58.35446942,783.1617161,0.016603572,542.5999985,1530.531649,144.6884766,0.165337528,0.396433802,,,,
MACHINE,Cultivar,Rep,Date,"Temp from ""termometer""",Tleaf,Photo,Ci,CO2S,Cc,Tleaf Mean ,Cond,FCnt,DCnt,Fo,Fm,Fo',Fm',Fs,Fv/Fm,Fv'/Fm',PhiPS2,Adark,RedAbs,BlueAbs,%Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn@Fs,PS2/1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,TotalCV,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Fv,PARabs,Fv',qP_Fo,qN_Fo,,,,
AINS,88351,2,07_28_2015,24.5,25.11388779,23.14037272,273.056187,387.3131104,624.7895358,25.45041313,0.359157575,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,10.06630993,0.875033155,0.015763112,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,5.104533339,1.423726038,25.11388779,2,4.644859791,1,9.289719582,21.72618484,25.11388779,20.26040268,399.8649597,387.3131104,15.46240234,17.96744156,58.62269974,68.12007141,400.2187195,1750.158936,1.677714705,98.93480682,7.211662292,-0.155424058,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,0.055736411,2.001093597,0.005104533,298.2638878,294.8761848,280.0254234,0.067293259,3.201331398,32.35798907,14.39054751,23.42003632,2.89220996,0.345788749,1.77760536,1.1146046,0.217280586,27.01476112,0.705001147,56.07725342,383.9503067,0.033797305,0,1531.447095,0,#DIV/0!,#DIV/0!,,,,
AINS,88351,,07_28_2015,,25.17634583,17.36178726,206.4003674,290.5229492,472.5964503,,0.366792303,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,10.06630993,0.875033155,0.011995087,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,5.201027448,1.421396932,25.17634583,2,4.644859791,1,9.289719582,21.80285454,25.17634583,20.34042358,299.9542847,290.5229492,15.55925941,18.11130333,58.71509552,68.34559631,400.2149048,1749.391602,1.320807695,98.93624878,6.891221523,-0.145557433,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,0.099505045,2.001074524,0.005201027,298.3263458,294.9528545,279.90265,0.050323641,3.213261344,32.47809962,14.36679629,23.48960018,2.904371014,0.352860088,1.791864412,1.112506602,0.221748343,20.4204781,0.71044428,56.34054373,287.9999007,0.033964336,0,1530.775652,0,#DIV/0!,#DIV/0!,,,,
AINS,88351,,07_28_2015,,25.13453102,12.76736242,160.1845698,218.1154633,368.5430185,,0.395026918,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,10.06630993,0.875033155,0.008996002,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,5.46038449,1.389583507,25.13453102,2,4.644859791,1,9.289719582,21.91546822,25.13453102,20.45424652,225.0909424,218.1154633,15.67303371,18.35170174,58.7404213,68.77970886,400.2121277,1748.947144,1.402098656,98.93832397,6.315475464,-0.162035689,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,0.075798169,2.001060638,0.005460384,298.284531,295.0654682,279.8315367,0.011215045,3.205270119,32.39664864,14.0449469,23.52499962,2.910576644,0.378914337,1.815686612,1.094890032,0.238218219,15.84839287,0.73440263,57.33257357,216.2600855,0.033847473,0,1530.386737,0,#DIV/0!,#DIV/0!,,,,
AINS,88351,,07_28_2015,,25.0743103,7.625357445,113.4806428,145.7640228,264.6382134,,0.431594483,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,10.06630993,0.875033155,0.005637533,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,5.784513894,1.352476908,25.0743103,2,4.644859791,1,9.289719582,21.95436287,25.0743103,20.49644852,149.9961243,145.7640228,15.77183342,18.60881805,58.97666931,69.58519745,400.2045593,1748.491333,1.342761755,98.94851685,5.709251404,-0.167660937,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.067684345,2.001022797,0.005784514,298.2243103,295.1043629,279.758607,-0.04173906,3.193791855,32.27730901,13.66849096,23.51433659,2.908706162,0.412433103,1.841314947,1.067391215,0.259426356,11.2287413,0.77852299,58.47652767,144.6558911,0.030825183,0,1529.987888,0,#DIV/0!,#DIV/0!,,,,
AINS,88351,,07_28_2015,,24.94168663,3.881294109,82.13802185,97.7729187,195.6418193,,0.472969089,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,10.06630993,0.875033155,0.003190662,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,6.085275022,1.303941287,24.94168663,2,4.644859791,1,9.289719582,22.01509094,24.94168663,20.54903412,100.0098953,97.7729187,15.86039925,18.84415627,59.09165573,70.20834351,400.2070618,1748.355347,1.83418107,98.95368195,5.302472115,-0.167134985,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.051338173,2.001035309,0.006085275,298.0916866,295.1650909,279.7368492,-0.086104319,3.168639932,32.02144549,13.17728922,23.47838879,2.902408036,0.450055344,1.864698646,1.037709391,0.28325725,8.127859689,0.840089699,59.82031572,97.20888154,0.023884673,0,1529.868895,0,#DIV/0!,#DIV/0!,,,,
AINS,88351,,07_28_2015,,24.97315025,-0.123992196,49.1790681,49.81463623,123.2576507,,0.497088912,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,10.06630993,0.875033155,0.000572678,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,6.319596721,1.291454667,24.97315025,2,4.644859791,1,9.289719582,22.08338356,24.97315025,20.62476158,49.91000748,49.81463623,15.93216419,19.03063202,59.11195755,70.60797882,400.1546021,1748.125732,1.470933437,98.95291901,4.837067604,-0.169720009,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.092977911,2.00077301,0.006319597,298.1231503,295.2333836,279.7001109,-0.125966901,3.174591256,32.08183536,13.05120334,23.52826691,2.911149993,0.471840908,1.883136589,1.028013405,0.297069565,4.866412342,0.987241337,60.37255398,49.83265502,-0.001502173,0,1529.667975,0,#DIV/0!,#DIV/0!,,,,
AINS,88351,,07_28_2015,,25.08149338,23.38988484,302.599133,387.23349,698.0231205,,0.506844684,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,10.06630993,0.875033155,0.015920411,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,6.447423478,1.293350315,25.08149338,2,4.644859791,1,9.289719582,22.27284622,25.08149338,20.80469513,400.1704102,387.23349,16.05754089,19.21774864,58.89846039,70.4899826,400.1963806,1750.777588,1.502495289,98.96105957,7.268233776,-0.16283457,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.031370711,2.000981903,0.006447423,298.2314934,295.4228462,280.1244078,-0.143338806,3.195159083,32.28703388,13.06928523,23.6771698,2.937384801,0.480622069,1.901808768,1.035576032,0.302639581,29.94553083,0.781438437,60.60118576,383.8344267,0.036928807,0,1531.988436,0,#DIV/0!,#DIV/0!,,,,
AINS,88351,,07_28_2015,,25.60992241,27.91650283,455.5272194,584.2835083,1069.026791,,0.397313809,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,10.06630993,0.875033155,0.018885929,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,5.6296495,1.424041486,25.60992241,2,4.644859791,1,9.289719582,22.38239479,25.60992241,20.89875412,599.8783569,584.2835083,16.16687775,18.92700005,58.90802002,68.96520996,400.2066956,1749.777832,1.5989604,98.96509552,8.060882568,-0.147833839,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,0.091021091,2.001033478,0.005629649,298.7599224,295.5323948,279.9644469,-0.019159577,3.297153853,33.31633073,14.38933069,23.9961586,2.994283451,0.381017978,1.873112367,1.121171084,0.239548593,45.08129478,0.779633881,57.47047501,580.2266282,0.027650828,0,1531.113617,0,#DIV/0!,#DIV/0!,,,,
AINS,88351,,07_28_2015,,26.3882122,29.38803313,578.5820968,783.5951538,1372.985159,,0.257974014,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,10.06630993,0.875033155,0.019861068,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,4.256814135,1.633701623,26.3882122,2,4.644859791,1,9.289719582,22.58001709,26.3882122,21.09476089,799.9489746,783.5951538,16.29006577,18.37833405,58.64959717,66.16804504,400.1958008,1748.539673,1.389143825,98.96716309,8.531097412,-0.133438796,0.75,-1.355140209,7.355140209,1,0,0.159999996,111125,0.09346047,2.000979004,0.004256814,299.5382122,295.7300171,279.7663414,0.194830577,3.452553205,34.88584595,16.5075119,24.48411465,3.08318581,0.251003683,1.818851583,1.264334228,0.157488997,57.26062874,0.738368651,52.70018223,779.324428,0.019873042,0,1530.030187,0,#DIV/0!,#DIV/0!,,,,
AINS,88351,,07_28_2015,,27.01059151,30.0410289,676.7964341,983.2362671,1616.888513,,0.173376419,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,10.06630993,0.875033155,0.020295309,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,3.183761648,1.801075367,27.01059151,2,4.644859791,1,9.289719582,22.728508,27.01059151,21.24398613,999.8138428,983.2362671,16.42699051,17.98946762,58.61020279,64.18499756,400.1962585,1747.897339,1.386382103,98.96409607,8.736715317,-0.121644989,1,-1.355140209,7.355140209,1,0,0.159999996,111125,0.076498963,2.000981293,0.003183762,300.1605915,295.878508,279.663568,0.361087191,3.581386769,36.18874836,18.19928073,24.86954975,3.155032078,0.170199934,1.780311402,1.374720676,0.106655857,66.97854732,0.688335507,49.25690476,978.8706467,0.015116687,0,1529.468123,0,#DIV/0!,#DIV/0!,,,,
MACHINE,Cultivar,Rep,Date,"Temp from ""termometer""",Tleaf,Photo,Ci,CO2S,Cc,Tleaf Mean ,Cond,FCnt,DCnt,Fo,Fm,Fo',Fm',Fs,Fv/Fm,Fv'/Fm',PhiPS2,Adark,RedAbs,BlueAbs,%Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn@Fs,PS2/1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,TotalCV,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Fv,PARabs,Fv',qP_Fo,qN_Fo,,,,
ORT,427099,1,07_23_2015,21.9,23.68411636,19.93412697,322.0041147,388.6019592,755.1749694,24.7545229,0.565150105,10,10,0,0,692.7929688,1524.840332,1151.646851,#DIV/0!,0.545661959,0.244742662,-1,0.87,0.92,9.798825264,0.874899413,0.013663574,0.448524324,2.201004342,-1,1751.265137,0.5,187.4950084,6.824565685,1.239017284,23.68411636,2,4.644859791,1,9.289719582,21.13996315,23.68411636,20.04506874,399.8876953,388.6019592,13.80925751,17.16080093,54.32658005,67.51178741,400.2604065,1751.186523,9.777083397,99.03945923,3.483963251,-0.117590576,0.447498173,0.018372195,0.521062195,0.017417287,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,2.001302032,0.006824566,296.8341164,294.2899632,280.1898375,-0.187556385,2.938613729,29.67114069,12.51033976,22.41203976,2.72092505,0.532740276,1.699596444,1.021328606,0.335730324,31.89111339,0.828621954,59.30163497,385.7050934,0.03064845,0,1532.112061,832.0473633,0.244742662,#DIV/0!,
ORT,427099,,07_23_2015,,24.02559853,16.74642318,228.1309146,290.6257629,528.4612287,,0.492427557,11,11,0,0,652.7766113,1277.71875,948.5849609,#DIV/0!,0.489107747,0.257594865,-1,0.87,0.92,9.798825264,0.874899413,0.011588126,0.52666282,1.957359881,-1,1750.489868,0.5,197.2535974,6.37046315,1.317264317,24.02559853,2,4.644859791,1,9.289719582,21.16519737,24.02559853,20.04409981,299.9185791,290.6257629,13.85754871,16.98661804,54.43131638,66.72203827,400.2628174,1750.408813,10.94300652,99.03787994,2.797920465,-0.118945271,0.564889789,0.012670213,0.55264467,0.014412151,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,2.001314087,0.006370463,297.1755985,294.3151974,280.0654039,-0.125159496,2.999582955,30.28722906,13.30061102,22.59539795,2.751404998,0.467639042,1.682318638,1.06908636,0.2944048,22.59360214,0.784964527,57.28611079,288.1921404,0.03328812,0,1531.431643,624.9421387,0.257594865,#DIV/0!,
ORT,427099,,07_23_2015,,24.25064278,12.07483966,169.2693849,218.193222,392.9863631,,0.451468067,12,12,0,0,628.0654297,1158.313721,868.7592773,#DIV/0!,0.45777606,0.249979292,-1,0.87,0.92,9.798825264,0.874899413,0.008542932,0.546073317,1.844256452,-1,1749.339722,0.5,191.2961898,6.082538719,1.365910521,24.25064278,2,4.644859791,1,9.289719582,21.19570541,24.25064278,20.0445385,224.88974,218.193222,13.91874123,16.90659142,54.57142258,66.28593445,400.2679749,1749.328247,10.9377737,99.04151917,2.331336498,-0.113830619,0.357682049,0.019009169,0.404289454,0.018687464,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,2.001339874,0.006082539,297.4006428,294.3457054,279.8925133,-0.085751404,3.040365019,30.69788352,13.79129211,22.7231741,2.772821694,0.43054419,1.674454498,1.098367197,0.270894897,16.76469703,0.775777466,56.11163415,216.438483,0.031303998,0,1530.486256,530.248291,0.249979292,#DIV/0!,
ORT,427099,,07_23_2015,,24.37848854,7.054230222,115.794045,145.9328308,271.849537,,0.432340955,13,13,0,0,612.4238281,1065.603882,838.2440186,#DIV/0!,0.425280033,0.213362458,-1,0.87,0.92,9.798825264,0.874899413,0.005262272,0.501698743,1.739977827,-1,1749.410156,0.5,163.2817996,5.941843236,1.390515282,24.37848854,2,4.644859791,1,9.289719582,21.20776558,24.37848854,20.04367256,149.8909302,145.9328308,13.97466469,16.89350128,54.75260162,66.18856812,400.2597961,1749.414185,8.622805595,99.04595184,1.744954228,-0.114139609,0.245293096,0.020442532,0.277952284,0.017623557,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,2.001298981,0.005941843,297.5284885,294.3577656,279.9062633,-0.067024004,3.063748196,30.9325938,14.03909252,22.79312706,2.784608257,0.413114711,1.673232914,1.111375343,0.259857856,11.46893141,0.793474946,55.56977898,144.9076964,0.027051842,0,1530.561443,453.1800537,0.213362458,#DIV/0!,
ORT,427099,,07_23_2015,,24.45992279,3.555593817,82.19967483,98.02590179,196.6102025,,0.430059219,14,14,0,0,607.8103027,1016.913513,827.578064,#DIV/0!,0.402298922,0.186186383,-1,0.87,0.92,9.798825264,0.874899413,0.002977949,0.46280607,1.673077124,-1,1748.471191,0.5,142.4080456,5.949194595,1.399115035,24.45992279,2,4.644859791,1,9.289719582,21.22819138,24.45992279,20.04337502,100.0940018,98.02590179,14.03582954,16.95816803,54.92244339,66.35760498,400.2484436,1748.516113,10.91512489,99.04427338,1.332929134,-0.122245267,0.14387235,0.020466544,0.109782495,0.019433679,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,2.001242218,0.005949195,297.6099228,294.3781914,279.7625719,-0.071483504,3.078724465,31.08432583,14.1261578,22.84405708,2.793217146,0.411030912,1.67960943,1.113607715,0.258538712,8.141407066,0.83855056,55.49708481,97.50919603,0.020236562,0,1529.77572,409.1032104,0.186186383,#DIV/0!,
ORT,427099,,07_23_2015,,24.49529266,-0.745362778,51.97079019,50.29304504,131.7903824,,0.434583248,15,15,0,0,606.6928711,989.0251465,830.2000122,#DIV/0!,0.386574878,0.160587559,-1,0.87,0.92,9.798825264,0.874899413,0.000166456,0.415411265,1.630190816,-1,1748.528931,0.5,122.832375,6.00825234,1.398855016,24.49529266,2,4.644859791,1,9.289719582,21.2406292,24.49529266,20.04288864,50.07159042,50.29304504,14.07549095,17.02659988,55.03585434,66.57483673,400.2530823,1748.494629,11.2995882,99.04467773,0.915893674,-0.119699433,0.10234613,0.01721257,0.11214602,0.018227607,1,-1.355140209,7.355140209,1,0,0.159999996,111115,2.001265411,0.006008252,297.6452927,294.3906292,279.7591344,-0.08245734,3.085249114,31.15007474,14.12347486,22.86796093,2.797265723,0.415161537,1.686394098,1.110871625,0.261153677,5.147430166,1.033359387,55.61705771,50.4013626,-0.008224953,0,1529.756924,382.3322754,0.160587559,#DIV/0!,
ORT,427099,,07_23_2015,,24.46364975,20.73905031,301.5762981,388.5950012,702.0931195,,0.436191871,16,16,0,0,607.0085449,1102.320923,825.7526855,#DIV/0!,0.449335913,0.250896297,-1,0.87,0.92,9.798825264,0.874899413,0.01421235,0.558371342,1.815989136,-1,1748.253296,0.5,191.8786861,5.990022901,1.389729753,24.46364975,2,4.644859791,1,9.289719582,21.24689865,24.46364975,20.04371643,400.1212463,388.5950012,14.11752701,17.05962563,55.17953491,66.67897034,400.2473145,1748.302368,11.46382999,99.04564667,3.353871346,-0.118769981,0.496190846,0.019086814,0.528629959,0.016762763,1,-1.355140209,7.355140209,1,0,0.159999996,111115,2.001236572,0.005990023,297.6136497,294.3968987,279.7283727,-0.077868289,3.079411405,31.09083043,14.0312048,22.8552742,2.795116342,0.41662935,1.689681652,1.10543469,0.262082983,29.86981947,0.776068393,55.83089563,385.5811624,0.030029469,0,1529.588715,495.3123779,0.250896297,#DIV/0!,
ORT,427099,,07_23_2015,,25.14715004,23.52591344,459.1582742,586.7136841,1089.080902,,0.339897867,17,17,0,0,605.5075684,1108.601685,825.4645386,#DIV/0!,0.453809626,0.255400249,-1,0.87,0.92,9.798825264,0.874899413,0.016035467,0.562791607,1.830863465,-1,1748.041138,0.5,195.2994832,5.255564068,1.548490807,25.14715004,2,4.644859791,1,9.289719582,21.26194382,25.14715004,20.04260254,600.010437,586.7136841,14.16957283,16.75178909,55.33178329,65.41526794,400.2394409,1748.177246,10.08051968,99.04548645,4.284144878,-0.099295191,0.366111785,0.002121978,0.443953902,0.002949386,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,2.001197205,0.005255564,298.29715,294.4119438,279.7083531,0.016651769,3.207679907,32.38592713,15.63413804,23.20454693,2.854820614,0.327900447,1.6591891,1.195631514,0.205982929,45.47755463,0.78259343,52.25646616,583.2948529,0.021076495,0,1529.479246,503.0941162,0.255400249,#DIV/0!,
ORT,427099,,07_23_2015,,26.06690598,24.38781359,573.939275,786.4934082,1373.878654,,0.206702419,18,18,0,0,605.6877441,1105.89563,817.0175171,#DIV/0!,0.452310211,0.261216434,-1,0.87,0.92,9.798825264,0.874899413,0.016605076,0.577516111,1.825851093,-1,1747.603516,0.5,199.6969976,3.761245853,1.796187739,26.06690598,2,4.644859791,1,9.289719582,21.28606606,26.06690598,20.0434494,800.1581421,786.4934082,14.21755695,16.06684494,55.4407196,62.65193939,400.2420959,1747.536743,11.64785862,99.05197144,4.979320049,-0.082209118,0.43299827,0.002482443,0.471982032,0.001663485,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,2.00121048,0.003761246,299.216906,294.4360661,279.6058727,0.228486425,3.387640405,34.20063584,18.1337909,23.67648602,2.937263856,0.202203262,1.591452666,1.345811189,0.126773703,56.84981667,0.729744546,46.79505692,782.949324,0.014576028,0,1528.91887,500.2078857,0.261216434,#DIV/0!,
